source,text,label
zaytung,Seçime Kadar Yeni Bir Cinayet Örtbasıyla Uğraşmak İstemeyen AK Parti'de Belediye Başkan Adaylarına Şehir İçi 50 KM/Saat Hız Sınırı Getirildi...,sarcastic
zaytung,"Berat Albayrak, Açıkladığı Tüm Ekonomi Programlarını ve Yatırım Tavsiyelerini Ciddiye Alarak Harfiyen Uygulayan Şenyuva Holding’in Düzenlediği İftara Katıldı..",sarcastic
trt,İlk hacı kafilesi 29 Nisan'da yola çıkıyor,non-sarcastic
trt,Cumhurbaşkanı Erdoğan: Türkiye düşmanlarını bir kez daha hüsrana uğratalım,non-sarcastic
zaytung,"Birleşmiş Milletler, Hocalı Katliamı'nı Mazeret Göstererek Önümüzdeki 5 Yıl İçinde Öldürülebilecek Ermeni Kontenjanını 28 Kişi Olarak Açıkladı",sarcastic
trt,AFAD Başkanı Okay Memiş MGK Genel Sekreterliğine atandı,non-sarcastic
zaytung,Meteoroloji'den Bayram Müjdesi: ''Parasızlıktan bir yere gidemeyişinize bahane olacak enfes yağışlı hava kütlesi geliyor...'',sarcastic
trt,Yargıtayın bozma kararının ardından 28 Şubat davasında mütalaa açıklandı,non-sarcastic
zaytung,Ekonomide Umut Veren Gelişme: Şeyma Subaşı'nın Kitabına Sallayarak Prim Yapma Sektörü 2 Milyon Dolarlık Hacme Ulaştı...,sarcastic
zaytung,"İçindeki Eğitim Aşkıyla Üniversite Sınavına Giren Hikmet Gürbüz(61), Kötü Geçen Sınavın Ardından Tamirciye Çırak Verilme Tehdidiyle Karşı Karşıya",sarcastic
zaytung,"''X yaparken ben'' Kalıbının Telif Haklarının Alınmasının Ardından, 2 Milyar İnternet Kullanıcısı Artık Komik Olamama Tehdidiyle Karşı Karşıya...",sarcastic
trt,"""Anadolu Ajansı, 2 Nisan'daki kart harcamalarını kendisi hesapladı"" iddiasına yalanlama",non-sarcastic
trt,Trafikte makas atmaya yeni yaptırımlar geliyor,non-sarcastic
zaytung,''AK Yiyiciler'' Hareketi Zor Durumdaki Esnafa Destek İçin Yollarda: Her Gün Üst Düzey Bir AKP'li ve Beraberindekiler Bir Restoranda Yemek Yiyecek...,sarcastic
trt,"Emine Erdoğan: Dünyanın problem alanları, kadınların getireceği yeni çözümleri bekliyor",non-sarcastic
trt,Cumhurbaşkanı Erdoğan ABD Başkanı Trump'ı Türkiye'ye davet etti,non-sarcastic
zaytung,"Twitter, Ataması Yapılan Öğretmenlerden Boşalan Hashtag'ler için 40 Bin Atanamayan Öğretmen Alımı Yapacak...",sarcastic
trt,CHP’nin şoförünün polisin üzerine otobüs sürdüğü anlar kamera,non-sarcastic
zaytung,"Yıllar Önce Avrupa'ya Sürgüne Gönderilen Aykırı Yazar, Almanya'daki 4. Döner Büfesini Açmaya Hazırlanıyor",sarcastic
trt,"İBB'de ""ihale yolsuzluğu"" MASAK raporunda",non-sarcastic
zaytung,"Ekonomik Kriz Nedeniyle Bu Seçim Öncesi Avrupa'yla Kavga Çıkaramayan Dışişleri Bakanı Çavuşoğlu: ''Parasızlıktan CHP'ye çatıyorum, düştüğümüz hale bak...''",sarcastic
zaytung,"Merkez Bankası Tarafından Basılan Yeni 200 TL'lik Banknotlara, 7 Dolar Bile Etmedikleri Alıştıra Alıştıra Söylenecek...",sarcastic
trt,Cevdet Yılmaz: CHP geç olmadan bu çıkmaz sokaktan geri dönmelidir,non-sarcastic
trt,MİT'ten Irak'ta nokta operasyon: Sözde yönetici Nusrettin Demir etkisiz hale getirildi,non-sarcastic
trt,Bizim çocuklar yarın Macaristan ile karşılaşacak,non-sarcastic
trt,"Türkiye'nin ilk ""İklim Kanunu"" yolda",non-sarcastic
trt,"Cevdet Yılmaz: Kentsel dönüşüm, sosyal konut seferberliği ile bütünleştirilecek",non-sarcastic
zaytung,"Korona Sayesinde ''Daha önceki düğünlerde takılan altınların geri dönmesi için düğün yapma'' Döngüsünü Kırma Şansını Yakalayan Türkiye, Büyük İhtimalle Bunu da Heba Edecek...",sarcastic
zaytung,Instagram ''Son Görülmeyi Kapat'' Özelliğini Tanıttı...,sarcastic
trt,Bakan Kacır: Ulaşım güvenliği düzenlemelerini hayata geçiriyoruz,non-sarcastic
zaytung,Cumhurbaşkanı Erdoğan Sayesinde Bir Günü Daha Rahat Rahat Seks Konuşarak Geçiren Türkiye'de Moraller Yerinde,sarcastic
trt,"Cumhurbaşkanı Erdoğan: TÜSİAD, açıklamasıyla haddini aştı",non-sarcastic
trt,Cumhurbaşkanı Yardımcısı Yılmaz: Doktorlardan olumlu haberler alıyoruz,non-sarcastic
zaytung,Rapor: Eski Sevgili Nihayet Geri Dönmeyi Ciddi Ciddi Düşünecek Kadar Çaresiz Durumda...,sarcastic
zaytung,Akıllı Telefon Üreticilerinden Ortak Açıklama: ''Önümüzdeki 20 sene daha Ay'ı doğru düzgün çeken kamera koymayacağız. Boşuna kasmayın...'',sarcastic
zaytung,"Genç Popçu Burhan, Az Ünlü Olduğunun Tescili İçin Survivor Ünlüler Takımı'ndan Gelecek Daveti Bekliyor...",sarcastic
trt,"YSK'dan ""CHP'nin olağanüstü kurultay kararının iptal edildiği"" iddiasına yalanlama",non-sarcastic
zaytung,Piramitlerin Binlerce Yıllık Sırrı Çözüldü: Mısır'a Turist Çekmek İçin Yapılmışlar,sarcastic
zaytung,"Türkiye, Çözüm Süreci'nin Bitmesiyle Birlikte Çatışmaların Tekrar Başlamasının Şaşkınlığını Yaşıyor: ''Böyle mi oluyordu ya?''",sarcastic
trt,"Sucuktan sakatat, baharattan boya çıktı",non-sarcastic
zaytung,"Meral Akşener'in Konuşturulmaması Nedeniyle de Mağdur Olan Hükümet, Niğde Valiliği'ne Nota Verdi...",sarcastic
trt,FETÖ'ye yönelik sınav usulsüzlüğü soruşturmasında 11 gözaltı kararı,non-sarcastic
trt,MSB: 9 terörist etkisiz hale getirildi,non-sarcastic
zaytung,Hesabı Ödediği İçin Kendini Mekanın Sahibi Sanan Görgüsüz Turistler ve ''3 Ayda Ne Kadar Geçirebilirsem Kardır'' Yanlısı Esnaf Arasındaki Şiddetli Çatışmalar Sürüyor. Bilanço Ağır...,sarcastic
trt,Antalya Diplomasi Forumu'nda iletişimin güvenliği değerlendirildi,non-sarcastic
trt,TOKİ Ceyhan’daki tüm afet konutlarını tamamladı,non-sarcastic
zaytung,Londra'ya Yerleşen Türk Sayısının Londra Nüfusuna Yaklaşmasının Ardından İngiliz Avam Kamarası'nda Sert Tartışmalar: ''Hangi gerizekalı imzaladı bu Ankara Antlaşması'nı?!'',sarcastic
zaytung,"Yılbaşı İçin Kayınvalidesine Davetli Olan Onur Tuday(33), Google'da Araştırmalara Başladı: ''Koronavirüs belirtileri...''",sarcastic
zaytung,"Gürcistanlı Kumarhane ve Pavyon İşletmecileri, Türkiye'den Çiftçilerin Destekleme Paralarını Bir An Önce Ödemesini Bekliyor...",sarcastic
trt,Bakan Fidan: Kudüs'ün kimliğini değiştirme girişimleri kabul edilemez,non-sarcastic
trt,Dışişleri Bakanlığı: Pakistan-Hindistan ateşkesinden memnunuz,non-sarcastic
zaytung,"Yüksek Seçim Kurulu, Nijerya'ya Kurulan Sandıkların İçerisinde Türkiye'ye Giriş Yapan 12 Mülteciyi Sınırdışı Etmek İçin Harekete Geçti",sarcastic
zaytung,Piyasalar Berat Albayrak'a Olumlu Tepki Verdi: ''İyi yine bu ekonominin başına geçmeye razı olan birilerini bulmuşlar..'',sarcastic
zaytung,Ulaştırma Bakanlığı'nda Yoğun Mesai: YHT Kazası ile İlgili Kimseyi Koltuğundan Etmeyecek Ama Kulağa Mantıklı Gibi de Gelecek Bir Açıklama Arayışları Sürüyor...,sarcastic
zaytung,TRT'nin Yeni Kanalı ''İş Makinesi TV'' Yayın Hayatına Başlıyor...,sarcastic
trt,İşte evlenecek çiftlere yeni destek kampanyasının detayları,non-sarcastic
trt,TBMM'ye yeni dokunulmazlık dosyaları sevk edildi,non-sarcastic
zaytung,Demirören Grubu'ndan Sedat Peker'in İddialarına Yanıt: ''Ziraat Bankası'na borcumuzu piyango bileti olarak ödüyoruz. Henüz bir şey çıkmamış olması talihsizlik...'',sarcastic
zaytung,Nijer Devlet Başkanı Ülkeyi Kat Karşılığı Müteahhite Verdi,sarcastic
trt,"Emine Erdoğan, Vehibe Sayın'ın iftar sofrasına konuk oldu",non-sarcastic
zaytung,Bugüne Dek 30'dan Fazla Ülkeye ''Yerli ve Milli Otomobil'' Tasarlayan İtalyan Otomotiv Tasarım Devi Pininfarina’nın Bu Seneki Durağı Kocaeli/Gebze..,sarcastic
zaytung,Cumhuriyet'in 100. Yılı Vesilesiyle 29 Ekim'de Dolar'ı Kısa Süreliğine 24 TL'ye Düşüren Google: ''Sevdiyseniz her milli bayram yapalım...'',sarcastic
trt,Cumhurbaşkanı Erdoğan: Terörsüz Türkiye idealimizi gerçekleştireceğiz,non-sarcastic
zaytung,İstihbarat Faaliyetleri Kapsamında En Fazla Rize ve Civarını Dinleyebilen Gürcistan İsyan Bayrağı Açtı: ''Yeter da!'',sarcastic
zaytung,"Türkiye, Nüfusun Yarısının Muaf Olduğu Diğer Yarısının Bir Yolunu Bulup Yine Kendini Dışarı Atacağı ''Tam Kapanma''yla Vaka Sayılarını Düşürmeye Kararlı...",sarcastic
zaytung,Geleneksel Eurovision Şarkısını Yerme Festivali Sona Erdi,sarcastic
trt,"Bahçeli ""Askıda 9 Gülek Buğday Projesi""ni başlattı",non-sarcastic
zaytung,"Türkiye'nin Kendisiyle Gurur Duyduğunu Öğrenen Mesud Barzani, Yine de Tam Emin Olamıyor: ""Bakın, dalga geçiyorsanız gerçekten çok ayıp...""",sarcastic
zaytung,"""Bu Ünlüleri Tanıyabildiniz mi?"" Sorusu Yanıt Buldu",sarcastic
zaytung,Kısıtlamaların Kademeli Olarak Kaldırılacağı Söylentisi AK Parti'de Şaşkınlık Yarattı: ''Ne kısıtlaması?'',sarcastic
zaytung,"Referandum Sınavını Geride Bırakan Türkiye, Şimdi Bu Sorunun Cevabını Arıyor: ""Soru neydi?""",sarcastic
trt,Cumhurbaşkanı Erdoğan: 'Terörsüz Türkiye' hedefimizi mutlaka gerçekleştireceğiz,non-sarcastic
trt,Bakan Fidan: Trump'ın Gazze planı akıl tutulması,non-sarcastic
zaytung,Prens Harry: ''En çok içime oturan fotoğrafçıya verdiğimiz para oldu...'',sarcastic
trt,Türkiye'nin 'milli füze' yolculuğu: Yeni müjdeler yolda,non-sarcastic
trt,Bahçeli: Boykot maskesiyle operasyona kalkışma vatan sevgisiyle izah edilemez,non-sarcastic
trt,Cumhurbaşkanı Erdoğan: Gazzelileri vatanlarından çıkarmaya kimsenin gücü yetmez,non-sarcastic
trt,"SGK, ABB'nin iddialarına ilişkin açıklama yaptı",non-sarcastic
zaytung,Pakistan'ı Sarsan Tecavüz Olayı Ülke İçindeki Tartışmaları da Alevlendirdi: ''Burka hatları çok mu belli ediyor?'',sarcastic
trt,"İşte yeni ""depozito"" sistemine dair merak edilenler",non-sarcastic
trt,İBB'ye yönelik yolsuzluk soruşturmasında Zafer Keleş gözaltına alındı,non-sarcastic
zaytung,"Hamallık Yaparak Yaşamını Kazanan Süleyman Kerince, Bir Zamanlar Köyde Çobanlık Yapmış Olmaktan Utanmıyor",sarcastic
trt,Bakan Fidan: Kudüs'ün kimliğini değiştirme girişimleri kabul edilemez,non-sarcastic
zaytung,"Bayram Boyunca İstanbul'un Tadını Çıkaran Suriyeli ve Afganlar, Tatilden Dönen Türk Azınlık Yüzünden Vaka Sayılarının Artmasından Endişeli...",sarcastic
zaytung,Yoğun Gündem Arasında Türkiye Tek Bir Soruya Kilitlendi: ''Bayram öncesi maaşlar yatar mı?'',sarcastic
zaytung,Berberler Odası'ndan Piyasalara Müdahale Sinyali: ''Kimse bir şey yapmayacaksa biz yine başlayalım bedava tıraşa...'',sarcastic
trt,TUSAŞ’tan tarihi imza: Hürjet İspanya yolcusu,non-sarcastic
trt,Suriye notları: 'Şam'da her şey yolundaydı' illüzyonu yerle bir,non-sarcastic
zaytung,"Türkiye-Suriye İlişkileri, Kaçak Wireless Kullanımı Nedeniyle Bir Kez Daha Gergin Günler Yaşıyor",sarcastic
zaytung,"Gezi Parkı Gösterilerinde Hayatını Kaybeden 3 Kişinin Ailesinden Ortak Basın Açıklaması: ""Evet, biz de kaç gündür kırılan seramikleri düşünerek uyuyamıyoruz...""",sarcastic
zaytung,Her Seçimde Aynı Oyu Alan CHP'den 65 Yaş Üstü Seçmenlerine Yakın Markaj: ''2019'a kadar kimse ölmeyecek...'',sarcastic
zaytung,"IŞİD, Antik Kent Yok Etme İşi İçin Türkiye'den Bir Restorasyon Şirketiyle El Sıkıştı...",sarcastic
trt,Bakan Tunç: Sorumlular hak ettikleri cezayı alacak,non-sarcastic
trt,Dünyanın en büyük yolcu uçağı Türk kadın pilota emanet,non-sarcastic
trt,"Numan Kurtulmuş: Türk dünyasının gençleri, dilde, fikirde ve işte birliği sağlayabilir",non-sarcastic
trt,Kentsel dönüşümde kira desteği artırıldı,non-sarcastic
trt,Togg kışlaya girdi,non-sarcastic
trt,Zafer Partisi İstanbul Gençlik Kolları Başkanlığı'na soruşturma başlatıldı,non-sarcastic
trt,"Şanlıurfa ve Van'da 311,5 kilo uyuşturucu ele geçirildi",non-sarcastic
zaytung,Emine Erdoğan Tepkilere Anlam Veremiyor: ''Her gün evde ziyafet vermek de ne bileyim. İnsan en azından üşenir yani...'',sarcastic
zaytung,"Websense Uygulamasına Geçen Şirkette, Bloklanmış Sitelere Girme Çabalarından Henüz Bir Sonuç Alınamadı",sarcastic
zaytung,"İstanbul'da Araçlarını Yayaların Üzerine Sürerek Eylem Yapan IŞİD Militanlarının, Eylemin Fark Edilmemesi Nedeniyle Vazgeçtikleri Ortaya Çıktı...",sarcastic
trt,Bakan Kacır TRT Haber'de konuştu: Yerli ve milli uydularımız ile süper ligdeyiz,non-sarcastic
zaytung,"İddaa'dan Bahisseverlere Yeni Oyun Müjdesi: Hafta Sonu Sokağa Çıkma Yasağı Var mı Yok mu Bil, Yasak Gelirse Kesilecek Cezanın %10'u Senin Olsun...",sarcastic
zaytung,"Yılbaşına Sevgilisiz Girecek Olan Milyonlar Bir Kez Daha Kritik Virajda: ''Aileyle mi girsem daha az kötü hissederim tek başıma mı?""",sarcastic
zaytung,"Ekonomide Düşündüren Tablo: 1 Haftadır Evde Yatan Oksijen İsrafı(14) Günde Ortalama 60 TL'lik Doğalgaz, 50 TL'lik Elektrik Tüketiyor...",sarcastic
zaytung,Çift Haneli Rakamlara Ulaşan Enflasyonla Mücadele İçin Düğmeye Basıldı: Fiyatı En Çok Artan Ürün Olan Kabak Sınır Dışı Ediliyor...,sarcastic
trt,Cumhurbaşkanı Erdoğan'dan 1 Mayıs mesajı,non-sarcastic
zaytung,"AİHM, Verdiği Her Aleyhte Kararın Ardından Önce ''Bizi bağlamaz'' Şeklinde Açıklama Yapıp Sonra Ya Kararı Uygulayan ya da Tazminat Ödeyen Türkiye'nin Tam Ne Yapmaya Çalıştığını Belirlemek Üzere Toplandı",sarcastic
zaytung,"Makyaj Malzemesi Üreticileri, Hayvanlar Üzerinde Yapılan Deneylere Son Veriyor: ''Zaten pek yakışmıyordu... ''",sarcastic
zaytung,"Okulu Bitirse de Bitirmese de Aynı Maaşı Alacağını Fark Eden Ceren Yunak(8), Tablette Boşuna Yer İşgal Eden EBA Uygulamasını Kaldırdı",sarcastic
zaytung,Okulu Bırakıp Kırkpınar Yağlı Güreşlerine Hazırlanmaya Başlayan ODTÜ İktisat 4.Sınıf Öğrencisi Mete Akkurt İddialı: “İlk hedefim Vakıfbank'ta şube müdürlüğü...”,sarcastic
trt,Cumhurbaşkanı Erdoğan yarın Slovak Cumhuriyeti Başbakanı Fico ve heyetini kabul edecek,non-sarcastic
zaytung,"Araplara TC Vatandaşlığı Satan Acentelerden, Müşterilerine Önemli Hatırlatma: ''Çocuğunuzun cinayet işleme hakkı fiyata dahil değilmiş. Biz de yeni öğrendik...''",sarcastic
trt,Türkiye-ABD-Ukrayna ile Türkiye-Rusya-Ukrayna Üçlü Toplantıları bugün yapılacak,non-sarcastic
zaytung,"'Are You Sex?' İngilizce Kursu, Düz Lise İngilizce'siyle İnternet'te Kamera Açtırmak İsteyen Gençlerin Umudu Oldu",sarcastic
trt,TBMM'de emekli aylığı mesaisi,non-sarcastic
zaytung,"Avrupa Parlamentosu'nun Raporunu Tanımadığını Açıklayan Türkiye, Avrupa Birliği Müzakerelerini Katar'la Yürütecek... Olmadı Pakistan...",sarcastic
zaytung,Yumurcak Tv Çalışanlarından Caillou ve Tavşan Arthur Paralel Yapı Operasyonu Kapsamında Sabah Saatlerinde Gözaltına Alındı,sarcastic
zaytung,"''Abi Bunu Alıp Unutacaksın'' Sloganıyla Bitcoin Piyasasına Giren Mert Birazlar(32), Unutamadı...",sarcastic
zaytung,"Eğitim Dünyasına İddialı Bir Giriş Yapan Özel Beybihan Üniversitesi, Öğrencilerini Kampüs İnşaatında Çalıştırarak Geleceğe Hazırlıyor",sarcastic
zaytung,1000 TL Yardım Alacağı Öğrenilen Cafe İşletmecisi Alihan Yücep(30)'in Telefonu Dünden Beri Susmuyor: ''Meğer ne çok akrabam varmış...'',sarcastic
zaytung,"Mert Tanay(27), Maaşın Yatması ile Kira, Faturalar, Kredi Kartı Minimumu Ödemesi Arasında Geçen 16 Dakikalık Refah Döneminin Tadını Çıkarıyor...",sarcastic
zaytung,TÜİK'in Açıkladığı %11'lik Büyümeyi Hissettiği İddia Edilen Pakize Aydoğdu(82)'nun Evi Meraklı Ziyaretçilerin Akınına Uğruyor...,sarcastic
zaytung,"Dövizdeki Artış Basını da Vurdu: Takvim, Emekliye Zam Müjdesini Artık 75 Kuruş Yerine 1 TL'den Verecek...",sarcastic
trt,Kartalkaya'daki yangın faciasında can kaybı 76'ya yükseldi,non-sarcastic
trt,KAAN'ın yeni prototipleri bu yıl uçacak,non-sarcastic
zaytung,Türkiye Atom Enerjisi Kurumu: ''Valla nükleer santralle ilgili bildiğimiz tek şey Akkuyu'ya yapıldığı... Biz de merak ediyoruz bakalım...'',sarcastic
trt,Cumhurbaşkanı Erdoğan ile Meloni görüşmesi başladı,non-sarcastic
zaytung,"Bir Geri Zekalı Çift Daha, Sırf Sürekli Ayrılıp Tekrar Barıştıkları İçin Büyük Aşk Yaşadıklarını Zannetmeye Başladı...",sarcastic
trt,Bakan Tekin: 28 Şubat sürecini milletin feraseti bitirdi,non-sarcastic
zaytung,"Taksici, Doğru İnsanı Bulana Kadar Arabasına Kimseyi Almamaya Kararlı...",sarcastic
trt,13 dokunulmazlık dosyası TBMM'ye sevk edildi,non-sarcastic
trt,"Çamlıca Kulesi'ni yaklaşık 2,2 milyon kişi ziyaret etti",non-sarcastic
zaytung,"Yolsuzluk ve Rüşvet İddialarıyla Sarsılan Nijer Hükümeti, Ülkede İnternet Olmaması Nedeniyle Neyi Kapatacağını Bilemiyor",sarcastic
zaytung,"2019 Bütçesi Yüzde 34'lük Artışla 10.5 Milyar TL'ye Yükselen Diyanet İşleri: ''Ülkemizin seneye en az 2 kat fazla duaya ihtiyaç duyacağı düşünülürse, yaptığımız fedakarlık ortada...''",sarcastic
zaytung,"Esnafa 'Arap Sermayesi' Müjdesi: Kuveyt Emiri, Türkiye Turnesi Kapsamında Her Gün Bir İlde Alışverişe Çıkarılacak...",sarcastic
trt,Bakan Yerlikaya: 79 ilimizde 127 açık hava toplantısı müracaatına izin verildi,non-sarcastic
zaytung,"Gaziantep'te Bulunan Enkazın, Geçen Sene Düşen ve Daha Havadayken Yayın Yasağı Getirilen Yolcu Uçağına Ait Olduğu Anlaşıldı....",sarcastic
trt,Cumhurbaşkanı Erdoğan'dan şehit Astsubay Hüseyin Uzun'un ailesine başsağlığı mesajı,non-sarcastic
zaytung,"Kullanmayacağı Halde Parasını Ödeyeceği Otoyol, Köprü ve Hastanelerin Sayısı 16'ya Çıkan Murat Büyürcük(37), Otoyolların Bir Kısmını Elden Çıkarmayı Düşünüyor...",sarcastic
trt,"Bakan Fidan, Pakistan Dışişleri Bakanı ile görüştü",non-sarcastic
trt,"Türkiye ve Mısır heyetleri arasındaki istişareler, Ankara'da gerçekleşti",non-sarcastic
trt,İhtiyaç sahiplerine yönelik destek ödemeleri artırıldı,non-sarcastic
zaytung,"Rehinelerin Kurtarılmasına İlişkin Süreci IŞİD de Doğruladı: ''Yaptığımızın yanlış olduğunu anlattılar, ikna olduk...''",sarcastic
zaytung,"Gambiya Büyükelçisi, Okey'e 4. Olarak Dışişlerine Çağrıldı...",sarcastic
trt,DMM: Cumhurbaşkanımız direkt olarak terör örgütlerini işaret etmiştir,non-sarcastic
trt,Ali Yerlikaya: Şehirlerimizi ayağa kaldırana kadar hep birlikte mücadeleye devam edeceğiz,non-sarcastic
zaytung,"Ekonomiye Müjde: Emniyet, Taksim’in Arka Sokaklarında Gizlice Dolar Yükselten 17 Gezi Eylemcisini Kıskıvrak Yakaladı...",sarcastic
zaytung,Yeni Albümüyle Üniversite Öğrencisi Efe Oygun(19)'dan Geçer Not Alamayan Radiohead'de Sular Durulmuyor...,sarcastic
zaytung,"Son Bizanslılardan, Osmanoğlu Hanedanı'na ''Mağdur Edebiyatı'' Suçlaması",sarcastic
trt,Çelik: Terör örgütü bütün unsurları ve uzantılarıyla silah bırakmalı,non-sarcastic
trt,Sözlü sınava katılacak öğretmen adayları bugün açıklanıyor,non-sarcastic
zaytung,Son Olarak Cerrahpaşa Tıp Fakültesi Öğrencilerini de Sokağa Dökmeyi Başaran Hükümette Yeni Hedef Maltepe Huzurevi Sakinleri...,sarcastic
trt,Avrasya Tüneli'nden dünyada bir ilk: Mavi Nokta Ağı Sertifikası aldı,non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, Pakistan Cumhurbaşkanı Zerdari ile görüştü",non-sarcastic
trt,Suriye'nin kuzeyinde 9 terörist etkisiz hale getirildi,non-sarcastic
trt,"Bakan Bayraktar: Şırnak'ta, günlük petrol üretimi 70 bin varilin üzerine çıktı",non-sarcastic
trt,Cumhurbaşkanı Erdoğan'dan şehit polis memuru Esat Koyuncu'nun ailesine başsağlığı mesajı,non-sarcastic
zaytung,2021'e Giren Avustralya'dan Mesaj: ''Aynı bokun laciverdi...'',sarcastic
trt,İstanbul'daki Türkiye'nin barış diplomasisi dünya gündeminde,non-sarcastic
zaytung,"Ailesi İle Bayram Ziyaretlerini Tamamlayan Efe Küçükali(6), 3 Günde 18 Çifti Çocuk Fikrinden Tiksindirmeyi Başardı...",sarcastic
zaytung,"2011 İçin Felaket Kotasını Dolduran Türkiye, Yılın Son 2 Gününe Rahat Giriyor",sarcastic
zaytung,"Gümüşhane Valiliği, 12.000 Yıllık Dipsiz Göl'ün 12.001 Yıl Önceki Haline Başarıyla Geri Döndürüldüğünü Açıkladı...",sarcastic
zaytung,"Bodrum'da 7 Liraya Lahmacun Satan Beach, İlgisizlikten Kapanma Noktasına Geldi...",sarcastic
