source,text,label
trt,cumhurbaşkanı erdoğan terör türkiye ideal gerçek,non-sarcastic
zaytung,i̇stihbarat faaliyetleri kapsamında en fazla rize ve civarını dinleyebilen gürcistan i̇syan bayrağı açtı yeter da,sarcastic
zaytung,türkiye nüfus yarı muaf diğer yarı bir yol bul kendi dışarı tam kapa vaka sayı düşür karar,sarcastic
zaytung,gelenek eurovision şarkı yer festival son,sarcastic
trt,bahçe askı gülek buğday proje başla,non-sarcastic
zaytung,türkiye kendi gurur duy öğren mesud barzani tam emin bak dalga geç gerçekten çok ayıp,sarcastic
zaytung,tanı soru yanıt bul,sarcastic
zaytung,kısıtla kademe kaldır söylenti parti şaşkın yarat kısıtla,sarcastic
zaytung,referandum sınav geri bırak türkiye şimdi sorun cevap ara soru,sarcastic
trt,cumhurbaşkanı erdoğan terör türkiye hedef mutlaka gerçek,non-sarcastic
trt,bakan fidan trumpın gazze planı akıl tutulması,non-sarcastic
zaytung,prens harry çok içim otur fotoğraf ver para,sarcastic
trt,türkiye milli füze yolcu yeni müjde yol,non-sarcastic
trt,bahçe boykot maske operasyon kalkış vatan sevgi izah,non-sarcastic
trt,cumhurbaşkanı erdoğan gazze vatan çıkar güç yet,non-sarcastic
trt,sgk abb iddia ilişkin açıkla yap,non-sarcastic
zaytung,pakistanı sarsan tecavüz olayı ülke i̇çindeki tartışmaları da alevlendirdi burka hatları çok mu belli ediyor,sarcastic
trt,i̇şte yeni depozito sistemine dair merak edilenler,non-sarcastic
trt,i̇bbye yönelik yolsuzluk soruşturmasında zafer keleş gözaltına alındı,non-sarcastic
zaytung,hamal yap yaşam kazan süleyman keri bir köy çoban yap utan,sarcastic
trt,bakan fidan kudüs kimlik değiş girişim kabul,non-sarcastic
zaytung,bayram boyunca i̇stanbulun tadını çıkaran suriyeli ve afganlar tatilden dönen türk azınlık yüzünden vaka sayılarının artmasından endişeli,sarcastic
zaytung,yoğun gündem ara türkiye tek bir soru kilitle bayram önce maaş yat,sarcastic
zaytung,berber oda piyasa müdahale sinyal bir şey yap biz başla bedava tıraş,sarcastic
trt,tusaştan tarihi imza hürjet i̇spanya yolcusu,non-sarcastic
trt,suriye not şam her şey yol illüzyon yer bir,non-sarcastic
zaytung,türkiyesuriye i̇lişkileri kaçak wireless kullanımı nedeniyle bir kez daha gergin günler yaşıyor,sarcastic
zaytung,gezi park gösteri hayat kaybet kişi aile ortak basın açıkla evet biz kaç gün kır seramik düşün uyu,sarcastic
zaytung,her seçim aynı chp yaş üst seçmen yakın markaj kadar,sarcastic
zaytung,işi̇d antik kent yok etme i̇şi i̇çin türkiyeden bir restorasyon şirketiyle el sıkıştı,sarcastic
trt,bakan tunç sorum hak ceza,non-sarcastic
trt,dünya büyük yolcu uçak türk kadın pilot emanet,non-sarcastic
trt,numan kurtul türk dünya genç dil fikir birlik sağla,non-sarcastic
trt,kent dönüşüm kira destek artır,non-sarcastic
trt,togg kışlaya girdi,non-sarcastic
trt,zafer partisi i̇stanbul gençlik kolları başkanlığına soruşturma başlatıldı,non-sarcastic
trt,şanlıurfa van kilo uyuşturucu geçir,non-sarcastic
zaytung,emine erdoğan tepkilere anlam veremiyor her gün evde ziyafet vermek de ne bileyim i̇nsan en azından üşenir yani,sarcastic
zaytung,websense uygulamasına geçen şirkette bloklanmış sitelere girme çabalarından henüz bir sonuç alınamadı,sarcastic
zaytung,i̇stanbulda araçlarını yayaların üzerine sürerek eylem yapan işi̇d militanlarının eylemin fark edilmemesi nedeniyle vazgeçtikleri ortaya çıktı,sarcastic
trt,bakan kacır trt haber konuş yerli milli uydu süper lig,non-sarcastic
zaytung,i̇ddaadan bahisseverlere yeni oyun müjdesi hafta sonu sokağa çıkma yasağı var mı yok mu bil yasak gelirse kesilecek cezanın u senin olsun,sarcastic
zaytung,yılbaşı sevgili gir milyon bir kritik viraj aile gir kötü hisset tek baş,sarcastic
zaytung,ekonomide düşündüren tablo haftadır evde yatan oksijen i̇srafı günde ortalama tllik doğalgaz tllik elektrik tüketiyor,sarcastic
zaytung,çift haneli rakamlara ulaşan enflasyonla mücadele i̇çin düğmeye basıldı fiyatı en çok artan ürün olan kabak sınır dışı ediliyor,sarcastic
trt,cumhurbaşkanı erdoğan mayıs mesaj,non-sarcastic
zaytung,ai̇hm verdiği her aleyhte kararın ardından önce bizi bağlamaz şeklinde açıklama yapıp sonra ya kararı uygulayan ya da tazminat ödeyen türkiyenin tam ne yapmaya çalıştığını belirlemek üzere toplandı,sarcastic
zaytung,makyaj malzeme üre hayvan üzeri yap deney son ver zaten pek yakış,sarcastic
zaytung,okulu bitirse de bitirmese de aynı maaşı alacağını fark eden ceren yunak tablette boşuna yer i̇şgal eden eba uygulamasını kaldırdı,sarcastic
zaytung,okulu bırakıp kırkpınar yağlı güreşlerine hazırlanmaya başlayan odtü i̇ktisat sınıf öğrencisi mete akkurt i̇ddialı i̇lk hedefim vakıfbankta şube müdürlüğü,sarcastic
trt,cumhurbaşkanı erdoğan yarın slovak cumhuriyet başbakan fico heyet kabul,non-sarcastic
zaytung,arap vatandaş sat acente müşteri önem hatırla çocuk cinayet işle hak fiyat dahil biz yeni öğren,sarcastic
trt,türkiyeabdukrayna ile türkiyerusyaukrayna üçlü toplantıları bugün yapılacak,non-sarcastic
zaytung,are you sex i̇ngilizce kursu düz lise i̇ngilizcesiyle i̇nternette kamera açtırmak i̇steyen gençlerin umudu oldu,sarcastic
trt,tbmm emekli aylık mesai,non-sarcastic
zaytung,avrupa parlamento rapor tanı açıkla türkiye avrupa birlik müzakere katar yürü pakistan,sarcastic
zaytung,yumurcak çalış caillou tavşan arthur paralel yapı operasyon kapsam sabah saat gözaltı,sarcastic
zaytung,abi unut slogan bitcoin piyasa gir mert biraz unut,sarcastic
zaytung,eğitim dünyasına i̇ddialı bir giriş yapan özel beybihan üniversitesi öğrencilerini kampüs i̇nşaatında çalıştırarak geleceğe hazırlıyor,sarcastic
zaytung,tl yardım alacağı öğrenilen cafe i̇şletmecisi alihan yücepin telefonu dünden beri susmuyor meğer ne çok akrabam varmış,sarcastic
zaytung,mert tanay maaş yat kira fatura kredi kart minimum öde ara geçen dakika refah dönem tat çıkar,sarcastic
zaytung,tüi̇kin açıkladığı lik büyümeyi hissettiği i̇ddia edilen pakize aydoğdunun evi meraklı ziyaretçilerin akınına uğruyor,sarcastic
zaytung,döviz art basın vur takvim emekli zam müjde artık kuruş yerine ver,sarcastic
trt,kartalkaya yangın facia can kayıp yüksel,non-sarcastic
trt,kaan yeni prototip yıl,non-sarcastic
zaytung,türkiye atom enerji kurum val nükleer santral ilgi bil tek şey akkuyu yap biz merak bak,sarcastic
trt,cumhurbaşkanı erdoğan ile meloni görüşmesi başladı,non-sarcastic
zaytung,bir geri zekalı çift daha sırf sürekli ayrılıp tekrar barıştıkları i̇çin büyük aşk yaşadıklarını zannetmeye başladı,sarcastic
trt,bakan tekin şubat süreç millet feraset bitir,non-sarcastic
zaytung,taksici doğru i̇nsanı bulana kadar arabasına kimseyi almamaya kararlı,sarcastic
trt,dokun dosya tbmm sevk,non-sarcastic
trt,çam kule yaklaşık milyon kişi ziyaret,non-sarcastic
zaytung,yolsuzluk ve rüşvet i̇ddialarıyla sarsılan nijer hükümeti ülkede i̇nternet olmaması nedeniyle neyi kapatacağını bilemiyor,sarcastic
zaytung,bütçesi yüzde lük artışla milyar tlye yükselen diyanet i̇şleri ülkemizin seneye en az kat fazla duaya ihtiyaç duyacağı düşünülürse yaptığımız fedakarlık ortada,sarcastic
zaytung,esnafa arap sermayesi müjdesi kuveyt emiri türkiye turnesi kapsamında her gün bir i̇lde alışverişe çıkarılacak,sarcastic
trt,bakan yerlikaya açık hava toplantı müracaat izin ver,non-sarcastic
zaytung,gaziantep bulun enkaz geçen sene düş hava yayın yasak getir yolcu uçak ait anlaş,sarcastic
trt,cumhurbaşkanı erdoğan şehit astsubay hüseyin aile başsağlığı mesaj,non-sarcastic
zaytung,kullanmayacağı halde parasını ödeyeceği otoyol köprü ve hastanelerin sayısı ya çıkan murat büyürcük otoyolların bir kısmını elden çıkarmayı düşünüyor,sarcastic
trt,bakan fidan pakistan dışişi bakan görüş,non-sarcastic
trt,türkiye mısır heyet ara istişare ankara gerçek,non-sarcastic
trt,i̇htiyaç sahiplerine yönelik destek ödemeleri artırıldı,non-sarcastic
zaytung,rehinelerin kurtarılmasına i̇lişkin süreci işi̇d de doğruladı yaptığımızın yanlış olduğunu anlattılar ikna olduk,sarcastic
zaytung,gambiya büyükelçi okey dışişleri çağrıl,sarcastic
trt,dmm cumhurbaşkanımız direkt olarak terör örgütlerini işaret etmiştir,non-sarcastic
trt,ali yerlikaya şehir ayak kaldır kadar birlik mücadele devam,non-sarcastic
zaytung,ekonomi müjde emniyet taksim arka sokak gizli dolar yüksel gezi eylem kıskıvrak yakala,sarcastic
zaytung,yeni albümüyle üniversite öğrencisi efe oygundan geçer not alamayan radioheadde sular durulmuyor,sarcastic
zaytung,son bizans osmanoğlu hanedan mağdur edebiyat suçla,sarcastic
trt,çelik terör örgüt unsur uzantı silah bırak,non-sarcastic
trt,sözlü sınav katıl öğretmen aday bugün açıkla,non-sarcastic
zaytung,son cerrahpaşa tıp fakülte öğrenci sokak dökme başar hükümet yeni hedef maltepe huzurevi sakin,sarcastic
trt,avrasya tünel dünya bir ilk mavi nokta sertifika,non-sarcastic
trt,cumhurbaşkanı erdoğan pakistan cumhurbaşkanı zerdari görüş,non-sarcastic
trt,suriye kuzey terörist etki hal getir,non-sarcastic
trt,bakan bayraktar şırnak günlük petrol üretim bin varil üzeri çık,non-sarcastic
trt,cumhurbaşkanı erdoğan şehit polis memur esat koyun aile başsağlığı mesaj,non-sarcastic
zaytung,gir avustralya mesaj aynı bok laciverdi,sarcastic
trt,i̇stanbuldaki türkiyenin barış diplomasisi dünya gündeminde,non-sarcastic
zaytung,ailesi i̇le bayram ziyaretlerini tamamlayan efe küçükali günde çifti çocuk fikrinden tiksindirmeyi başardı,sarcastic
zaytung,i̇çin felaket kotasını dolduran türkiye yılın son gününe rahat giriyor,sarcastic
zaytung,gümüşhane vali yıllık dip göl yıl önce hal başarı geri dön açıkla,sarcastic
zaytung,bodrumda liraya lahmacun satan beach i̇lgisizlikten kapanma noktasına geldi,sarcastic
zaytung,i̇ndirim kampanyalarıyla halk ayaklanması başlatmayı hedefleyen devrimci örgüt çökertildi,sarcastic
zaytung,sanat yap sosyal yardım flash kriter getir,sarcastic
trt,emine erdoğan cumhurbaşkanlığı çocuk orkestra koro paylaşım,non-sarcastic
zaytung,uzman uyar tatil çıkar bir arkadaş emanet kedi dön geri alın fark hayvan,sarcastic
zaytung,köprü cinayettir diyen büyükşehir belediye başkanı tayyip erdoğana başbakan tayyip erdoğandan sert yanıt senin i̇stanbula ne hayrın dokunmuş,sarcastic
zaytung,sakat özürlü sözcük engel sözcük rencide gerekçe değiş,sarcastic
trt,efkan ala sırrı süreyya önder tedavi gör hastane ziyaret,non-sarcastic
zaytung,son olarak tikriti ele geçiren işi̇d i̇lerleyişine son verdi beyler tamam burdan çekiyo televizyon maçı açın,sarcastic
zaytung,trilyon lira açık vermesi beklenen bütçe i̇çin milyar liralık tasarruf tedbiri açıklayan mehmet şimşek şu basın toplantısı için yaktığımız elektriğe değdi mi emin değilim,sarcastic
zaytung,beş kapı kapı dolaş ver emek saniye çöp yolla mehmet şimşek neyse ben bir gez,sarcastic
zaytung,covid vakalarıyla paralel i̇lerleyen sağlık bakanı fahrettin kocanın takipçi sayısı yeniden altın günlerini yaşıyor,sarcastic
trt,cumhurbaşkanı erdoğan terör türkiye hedef ulaş,non-sarcastic
zaytung,rapor hariç herkes yıl tatil yap konser git çok eğlen,sarcastic
zaytung,yiyemediğiniz eti elaleme dağıtma derdine son yeni nesil şimbilli derin dondurucu ile kestiğiniz kurbanın etini doğmamış torunlarınız bile yiyebilecek,sarcastic
zaytung,ysk i̇stanbulda seçim i̇ptalinin gerekçeli kararını açıklamak i̇çin yukarıdan öyle emir geldi cümlesinin hukuk diline çevrilmesini bekliyor,sarcastic
zaytung,hükümetten i̇şsizliği ve sağlık personelinin malzeme sorununu çözme yönünde önemli adım boş oturacağınıza evde maske yapıp internetten satsanız,sarcastic
zaytung,aşk acı çek maliyet aylık yüksel dikkat çek uzman bahar çarp tehlike karşı uyar,sarcastic
trt,bakan yerlikaya uyuşturucu mücadele karar apaçık meydan oku,non-sarcastic
trt,yarıyıl tatil için karne zil yarın çal,non-sarcastic
trt,cumhurbaşkanı erdoğan ürdün veliaht prens hüseyin bin abdullah kabul,non-sarcastic
trt,ziraat türkiye kupası derbi heyecan,non-sarcastic
zaytung,yaş aile geri taşın zor kal mert aycan sahip tek lüks netflix sıkı sıkı tutun,sarcastic
trt,cumhurbaşkanı erdoğandan allstara seçilen alperen şengüne tebrik,non-sarcastic
zaytung,mezuniyetin ardından memleketine dönen cihan barkın i̇ş arama sürecinin ayında hızla değer kaybetmeye devam ediyor,sarcastic
trt,türk lira dış ticaret hacim trilyon lira,non-sarcastic
zaytung,uzaktan eğitime zeki ama çalışmıyor seviyesinden başlayan ege caner türelik gün i̇tibariyle galiba mal bu oğlan seviyesinden i̇şlem görüyor,sarcastic
trt,mil eğitim bakanlık özel okul yakın takip,non-sarcastic
trt,türkiye suriye elektrik destek,non-sarcastic
trt,bakan güler suriye yeni süreç memnuniyet karşıla,non-sarcastic
zaytung,i̇çişleri bakanlığı türkiyeli türkler i̇çin ülkücülerden korunma rehberi hazırladı,sarcastic
zaytung,abd eski başkan yardımcısı joe bidenın türkiye hakkında aralık ayında yaptığı açıklamaları taşıyan gemi ay süren yolculuğunun ardından i̇skenderun limanına ulaştı,sarcastic
trt,cumhurbaşkanı erdoğan galatasaray tebrik,non-sarcastic
zaytung,mhrsde randevu hastanede doktor eczanede i̇laç bulmayı başararak tüm etapları eksiksiz tamamlayan ün başarılı hastaları plaketlerini sağlık bakanı kocanın elinden aldılar,sarcastic
zaytung,bakan albayrak yeni ekonomi modeli tanıttı türkiye i̇ttifakı ile euro basarak i̇vme kazanmak,sarcastic
trt,bakan bolat ekonomi koordinasyon kurul toplantı değer,non-sarcastic
zaytung,aynı anda rusya i̇ran ve abdyi karşısına almayı başaran türkiyeye işi̇dden mesaj kafa kesme videosu olmadan nasıl yaptınız onu ya,sarcastic
trt,yenidoğan çete dava duruşma sür,non-sarcastic
zaytung,akp genel merkezine yürüyen çiçekliçikolatalı bekar gruba çevik kuvvet müdahale etti gerginlik büyüyor,sarcastic
trt,barış masası türkiyede kuruldu etiyopyasomali müzakerelerinin ilki yapıldı,non-sarcastic
zaytung,bir sene sonra yapacakları gün askerlik i̇çin şimdiden whatsapp grupları kurup bilgi toplamaya çalışan bedellilere genelkurmaydan sert uyarı lan bi sakin,sarcastic
zaytung,sayıştay i̇stanbulda en ufak bir usulsüzlük yersiz harcama falan kesinlikle zinhar yoktur ayrıca allah da bizim belamızı versin,sarcastic
zaytung,sakat ve defolu hayvanların satışa sunulduğu türkiyenin i̇lk pet shop outleti i̇stanbul beylikdüzünde hizmete girdi,sarcastic
zaytung,kahramanmaraş halk nükleer enerji festival hayko cepkin coş,sarcastic
zaytung,türkiyede enflasyonun yüzde oranında yaşandığı tek yer olan tüi̇k binası meraklı ziyaretçilerin akınına uğruyor,sarcastic
zaytung,parti atatürk hassasiyet dur durak bil dur tespit araç ceza kes,sarcastic
zaytung,londrada bir bankanın önünde bulunan sahipsiz ortadoğulu fünye i̇le patlatıldı,sarcastic
zaytung,gün sonra kobaneden sürülen işi̇d erdoğana öfkeli hani kobane düştü düşüyordu,sarcastic
trt,trafik ceza belli,non-sarcastic
trt,yenidoğan çete hesap ver,non-sarcastic
trt,altun cumhurbaşkanı bakan bolu intikal için talimat ver,non-sarcastic
zaytung,çalış uluslararası şirket potansiyel yönet havuz seç genç mühendis memleket yozgat bir parka ver,sarcastic
zaytung,adalet bakanlığından üniversite öğrencilerine müjde i̇htiyaç halinde cezaevlerini kolaylıkla kyk yurduna çevirebiliriz bir tabela değişikliğine bakar,sarcastic
trt,tbmm yıl tören program,non-sarcastic
trt,ege deniz büyük deprem,non-sarcastic
trt,i̇stanbul i̇ran avrupa ülkeleri nükleer görüşmelerine ev sahipliği yapacak,non-sarcastic
zaytung,kadınlar ekran başına makine mühendisi onur kopak birazdan ekşi sözlükte martı nasıl kutlamanız gerektiğini anlatacak,sarcastic
trt,i̇brahim kalın gazze ve suriye konusunda türkiyenin hassasiyetini aktardı,non-sarcastic
zaytung,gaz gel alın litre limon kolonya bidon yıl geçir buzdolabı raf yerleş,sarcastic
trt,bakan işıkhan i̇şsizlik oranını e kadar yüzde e düşüreceğiz,non-sarcastic
trt,hatay yolcu servis park hal tır çarp ölü yara,non-sarcastic
trt,vali şahin ankara mayıs kutla ayrı nokta kutla,non-sarcastic
zaytung,göreve geldiğinden beri dünyayı gezip tek kuruş bulamadan geri dönen mehmet şimşek yerel seçim sürecinin bitişi nedeniyle buruk i̇lk kez bi işe yaradığımı hissetmiştim,sarcastic
zaytung,yüz yüze eğitimin i̇lk haftasında yüz yüze eğitim alamayacak kadar fakir olduğunu öğrenen merve kurazcıın akademik yılı oldukça verimli başladı,sarcastic
